Household income report
1 October 2025 - 31 December 2025
Demographic status,Household income,Campaign,Ad group,Status,Bid adj.,Currency code,Avg. CPM,Impr.,Interactions,Interaction rate,Avg. cost,Cost,Conv. rate,Conversions,Cost / conv.
Enabled,Top 10%,S | General | EU | DE,strumpfhosen onverwoestbare,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Lower 50%,S | Brand | UK,Brand,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Lower 50%,S | General | EU | DE,strumpfhosen does not break,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Unknown,S | General | EU | DE,strumpfhosen anti ladder,Campaign paused, --,EUR,68.41,"1,977",101,5.11%,1.34,135.25,4.95%,5.00,27.05
Enabled,11 - 20%,S | General | EU | DE,strumpfhosen onverwoestbare,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,21 - 30%,S | General | EU | DE,strumpfhosen anti ladder,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,11 - 20%,S | General | EU | DE,strumpfhosen stippen,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,21 - 30%,S | Brand | UK,Brand,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,21 - 30%,S | General | EU | DE,strumpfhosen stippen,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,31 - 40%,S | General | EU | DE,strumpfhosen does not break,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Unknown,S | General | EU | DE,strumpfhosen stippen,Campaign paused, --,EUR,44.03,837,30,3.58%,1.23,36.85,0.00%,0.00,0.00
Enabled,41 - 50%,S | General | EU | DE,strumpfhosen onverwoestbare,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Unknown,S | General | EU | DE,competitors,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Top 10%,S | General | EU | DE,strumpfhosen does not break,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,41 - 50%,S | General | EU | DE,strumpfhosen stippen,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,11 - 20%,S | General | EU | DE,strumpfhosen bijenkorf,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,31 - 40%,S | General | NL,competitor marcmarcs,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Top 10%,S | General | NL,competitor snag tights,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Lower 50%,S | General | NL,competitor oroblu,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,21 - 30%,Remarketing,Add payment info,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,21 - 30%,S | General | NL,competitor oroblu,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Top 10%,S | General | NL,panty anti ladder 30 den,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Unknown,S | General | NL,panty 50 dernier,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Top 10%,S | General | NL,competitor hedoïne,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,41 - 50%,S | General | NL,competitor hedoïne,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,31 - 40%,S | General | NL,competitor swedish stockings,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,31 - 40%,S | General | EU | FR,Collants solides,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Unknown,S | General | EU | FR,Collants solides,Campaign paused, --,EUR,79.99,"3,206",284,8.86%,0.90,256.46,0.35%,1.00,256.46
Enabled,21 - 30%,S | General | NL,competitor kunert,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,11 - 20%,S | General | NL,panty onverwoestbare,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Top 10%,S | General | NL,competitor hema,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,31 - 40%,Remarketing,Visitors 7 days,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Unknown,S | General | NL,competitor anni rolfi,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,31 - 40%,S | General | NL,competitor oroblu,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,41 - 50%,S | General | NL,competitor oroblu,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,11 - 20%,S | General | NL,panty ladder resist,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Lower 50%,S | General | NL,panty 30 dernier,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,21 - 30%,S | General | NL,competitor hunkemoller,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,41 - 50%,S | General | NL,competitor hunkemoller,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,41 - 50%,S | General | NL,panty 80 dernier,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Lower 50%,S | General | EU | FR,Collants solides,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Unknown,S | General | NL,competitor swedish stockings,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Unknown,S | General | NL,panty strong,Campaign paused, --,EUR,80.83,842,71,8.43%,0.96,68.06,3.52%,2.50,27.22
Enabled,11 - 20%,S | General | NL,panty does not break,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,41 - 50%,S | General | NL,competitor blom kousen,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,21 - 30%,S | General | NL,competitor calzedonia,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,31 - 40%,S | General | NL,competitor hema,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,11 - 20%,S | General | NL,panty anti ladder zwart,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Lower 50%,Remarketing,Add payment info,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Top 10%,S | General | NL,competitor oroblu,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Lower 50%,S | General | NL,competitor zeeman,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Unknown,S | General | NL,competitor marcmarcs,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,21 - 30%,S | General | NL,panty ladder resist,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,41 - 50%,S | Brand | EU | DE,Brand,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,41 - 50%,S | General | NL,panty strong,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,21 - 30%,S | General | NL,panty 50 dernier,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,21 - 30%,S | General | NL,panty anti ladder,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,21 - 30%,S | General | NL,panty 30 dernier plus size,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,11 - 20%,S | General | NL,panty strong,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,31 - 40%,S | General | NL,panty anti ladder,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,11 - 20%,S | General | NL,competitor kunert,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,21 - 30%,S | General | NL,competitor kruidvat,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,31 - 40%,S | General | NL,competitor calzedonia,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,11 - 20%,S | General | NL,panty zwarte,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,31 - 40%,S | General | NL,competitor blom kousen,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Lower 50%,S | General | NL,panty zwarte,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Lower 50%,S | General | NL,competitor blom kousen,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Unknown,S | General | NL,competitor blom kousen,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,21 - 30%,S | General | NL,competitor heist studios,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Unknown,S | General | NL,competitor heist studios,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,41 - 50%,S | General | NL,competitor heist studios,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Lower 50%,S | General | NL,competitor hema,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Top 10%,S | General | NL,competitor kruidvat,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Lower 50%,S | General | NL,competitor calzedonia,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Top 10%,S | General | NL,competitor heist studios,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,41 - 50%,S | General | NL,competitor sheertex,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,31 - 40%,S | General | NL,panty ladder resist,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,11 - 20%,S | General | NL,panty anti ladder best,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,41 - 50%,S | General | NL,competitor falke,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,31 - 40%,S | General | NL,panty anti ladder best,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Lower 50%,S | General | NL,competitor anni rolfi,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Top 10%,S | General | NL,panty anti ladder best,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Unknown,S | General | NL,competitor falke,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Unknown,S | General | NL,competitor snag tights,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,11 - 20%,S | General | NL,competitor hunkemoller,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,31 - 40%,S | General | NL,panty anti ladder 30 den,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,11 - 20%,S | General | NL,panty anti ladder 30 den,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,21 - 30%,S | General | NL,panty stippen,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,41 - 50%,S | General | NL,panty anti ladder 30 den,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Lower 50%,S | General | NL,competitor swedish stockings,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Lower 50%,S | General | NL,panty strong,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Lower 50%,S | General | NL,panty 30 dernier plus size,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Top 10%,S | General | NL,panty stippen,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,21 - 30%,S | General | NL,panty 80 dernier,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,21 - 30%,S | General | NL,panty anti ladder 30 den,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Unknown,S | Brand | EU | DE,Brand,Campaign paused, --,EUR,439.49,"1,673",205,12.25%,3.59,735.27,12.20%,25.00,29.41
Enabled,Unknown,S | General | NL,panty anti ladder zwart,Campaign paused, --,EUR,61.10,129,6,4.65%,1.31,7.88,0.00%,0.00,0.00
Enabled,Lower 50%,S | General | NL,competitor snag tights,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,31 - 40%,S | General | NL,competitor zeeman,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,11 - 20%,Remarketing,Visitors 7 days,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,21 - 30%,S | General | NL,competitor anni rolfi,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,11 - 20%,S | General | NL,competitor anni rolfi,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,11 - 20%,S | General | NL,panty 30 dernier,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,21 - 30%,S | General | NL,panty 30 dernier,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,11 - 20%,S | General | NL,panty bijenkorf,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,11 - 20%,S | General | NL,competitor sheertex,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Unknown,S | General | NL,competitor hema,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Unknown,S | General | NL,competitor kunert,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Top 10%,S | General | NL,competitor blom kousen,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,11 - 20%,S | General | NL,panty 80 dernier,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,11 - 20%,S | General | NL,panty 30 dernier plus size,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,31 - 40%,S | General | NL,panty strong,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,41 - 50%,S | General | NL,panty anti ladder,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Top 10%,S | General | NL,panty strong,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,31 - 40%,S | General | NL,panty 80 dernier,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,41 - 50%,ADa_Brand_NL,Phrase,Eligible, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,11 - 20%,Rem | EU | DE,customer list,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,21 - 30%,ADa_Brand_NL,Phrase,Eligible, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,41 - 50%,Rem | EU | DE,customer list,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,21 - 30%,Rem | EU | DE,customer list,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Unknown,Rem | EU | DE,14 days add cart,Campaign paused, --,EUR,31.43,"3,063",110,3.59%,0.88,96.28,0.00%,0.00,0.00
Enabled,Lower 50%,ADa_Brand_NL,Phrase,Eligible, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,11 - 20%,Rem | EU | DE,14 days add cart,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,31 - 40%,Rem | EU | DE,customer list,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Lower 50%,Rem | EU | DE,14 days add cart,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,11 - 20%,ADa_Brand_NL,Exact,Eligible, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,41 - 50%,Rem | EU | DE,14 days add cart,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,21 - 30%,ADa_Brand_NL,Exact,Eligible, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,31 - 40%,ADa_Brand_NL,Phrase,Eligible, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Lower 50%,Rem | EU | DE,customer list,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,31 - 40%,ADa_Brand_NL,Exact,Eligible, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,31 - 40%,Rem | EU | DE,14 days add cart,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,11 - 20%,ADa_Brand_NL,Phrase,Eligible, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Top 10%,Rem | EU | DE,14 days add cart,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Unknown,ADa_Brand_NL,Exact,Eligible, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Lower 50%,ADa_Brand_NL,Exact,Eligible, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Top 10%,Rem | EU | DE,customer list,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,21 - 30%,Rem | EU | DE,14 days add cart,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Top 10%,ADa_Brand_NL,Exact,Eligible, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,41 - 50%,ADa_Brand_NL,Exact,Eligible, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Unknown,ADa_Brand_NL,Phrase,Eligible, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Top 10%,ADa_Brand_NL,Phrase,Eligible, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Unknown,Rem | EU | DE,customer list,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Lower 50%,Rem | NL,customer list,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,11 - 20%,Rem | NL,customer list,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,31 - 40%,Rem | NL,customer list,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,11 - 20%,Rem | NL,14 days add cart,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,21 - 30%,Rem | NL,14 days add cart,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,31 - 40%,Rem | NL,14 days add cart,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Lower 50%,Rem | NL,14 days add cart,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,41 - 50%,Rem | NL,14 days add cart,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Top 10%,Rem | NL,14 days add cart,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Unknown,Rem | NL,customer list,Campaign paused, --,EUR,3.84,418,2,0.48%,0.80,1.60,0.00%,0.00,0.00
Enabled,Unknown,Rem | NL,14 days add cart,Campaign paused, --,EUR,7.56,"15,252",131,0.86%,0.88,115.35,1.53%,2.00,57.67
Enabled,41 - 50%,Rem | NL,customer list,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Top 10%,Rem | NL,customer list,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,21 - 30%,Rem | NL,customer list,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,41 - 50%,Ehsan - Generic Search_Dutch_NL/BE,Broad,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Top 10%,Ehsan - Generic Search_Dutch_NL/BE,Broad,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Lower 50%,Ehsan - Generic Search_Dutch_NL/BE,Exact,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Unknown,Ehsan - Generic Search_Dutch_NL/BE,Broad,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,31 - 40%,Ehsan - Generic Search_Dutch_NL/BE,Phrase - Competitor,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,21 - 30%,Ehsan - Generic Search_Dutch_NL/BE,Phrase - Competitor,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Unknown,Ehsan - Generic Search_Dutch_NL/BE,Exact,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Top 10%,Ehsan - Generic Search_Dutch_NL/BE,Exact,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Top 10%,Ehsan - Generic Search_Dutch_NL/BE,Phrase - Competitor,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,31 - 40%,Ehsan - Generic Search_Dutch_NL/BE,Exact,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,41 - 50%,Ehsan - Generic Search_Dutch_NL/BE,Exact,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Lower 50%,Ehsan - Generic Search_Dutch_NL/BE,Phrase - Competitor,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Unknown,Ehsan - Generic Search_Dutch_NL/BE,Phrase - Competitor,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,11 - 20%,Ehsan - Generic Search_Dutch_NL/BE,Phrase - Competitor,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,21 - 30%,Ehsan - Generic Search_Dutch_NL/BE,Broad,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,21 - 30%,Ehsan - Generic Search_Dutch_NL/BE,Exact,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,31 - 40%,Ehsan - Generic Search_Dutch_NL/BE,Broad,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,41 - 50%,Ehsan - Generic Search_Dutch_NL/BE,Phrase - Competitor,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,11 - 20%,Ehsan - Generic Search_Dutch_NL/BE,Exact,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Lower 50%,Ehsan - Generic Search_Dutch_NL/BE,Broad,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,11 - 20%,Ehsan - Generic Search_Dutch_NL/BE,Broad,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,41 - 50%,DGen | EN,All Products,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Unknown,DGen | EN,All Products,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,21 - 30%,DGen | EN,All Products,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Lower 50%,DGen | EN,All Products,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Top 10%,DGen | EN,All Products,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,31 - 40%,DGen | EN,All Products,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,11 - 20%,DGen | EN,All Products,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,21 - 30%,S | Brand | EU | EN,Brand,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Unknown,S | Brand | EU | FR,Brand,Campaign paused, --,EUR,26.00,20,7,35.00%,0.07,0.52,0.00%,0.00,0.00
Enabled,21 - 30%,S | Brand | EU | FR,Brand,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Lower 50%,S | Brand | EU | EN,Brand,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,31 - 40%,S | Brand | EU | FR,Brand,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,11 - 20%,S | Brand | EU | FR,Brand,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Top 10%,S | Brand | EU | FR,Brand,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,11 - 20%,S | Brand | EU | EN,Brand,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Unknown,S | Brand | EU | EN,Brand,Campaign paused, --,EUR,112.60,54,18,33.33%,0.34,6.08,0.00%,0.00,0.00
Enabled,31 - 40%,S | Brand | EU | EN,Brand,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,41 - 50%,S | Brand | EU | EN,Brand,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Lower 50%,S | Brand | EU | FR,Brand,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,41 - 50%,S | Brand | EU | FR,Brand,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Top 10%,S | Brand | EU | EN,Brand,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,41 - 50%,S | General | UK,tights 80 den,Campaign paused, --,EUR,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,Unknown,S | General | UK,tights does not break,Campaign paused, --,EUR,71.55,"3,226",269,8.34%,0.86,230.80,2.97%,8.00,28.85
